Time,Oxygen Level,Pulse Rate,Motion
22:45:21 08/05/2026,94,51,0
22:45:22 08/05/2026,94,51,0
22:45:23 08/05/2026,94,51,0
22:45:24 08/05/2026,94,51,0
22:45:25 08/05/2026,94,51,0
22:45:26 08/05/2026,94,51,0
22:45:27 08/05/2026,94,52,0
22:45:28 08/05/2026,94,52,0
22:45:29 08/05/2026,94,52,0
22:45:30 08/05/2026,94,52,0
22:45:31 08/05/2026,94,52,0
22:45:32 08/05/2026,94,51,0
22:45:33 08/05/2026,94,51,0
22:45:34 08/05/2026,94,51,0
22:45:35 08/05/2026,94,51,0
22:45:36 08/05/2026,94,50,0
22:45:37 08/05/2026,94,50,0
22:45:38 08/05/2026,94,50,0
22:45:39 08/05/2026,94,50,0
22:45:40 08/05/2026,94,50,0
22:45:41 08/05/2026,94,50,0
22:45:42 08/05/2026,94,50,0
22:45:43 08/05/2026,94,51,0
22:45:44 08/05/2026,94,51,0
22:45:45 08/05/2026,94,51,0
22:45:46 08/05/2026,94,51,0
22:45:47 08/05/2026,94,51,0
22:45:48 08/05/2026,94,51,0
22:45:49 08/05/2026,94,51,0
22:45:50 08/05/2026,94,51,0
22:45:51 08/05/2026,94,51,0
22:45:52 08/05/2026,94,51,0
22:45:53 08/05/2026,94,51,0
22:45:54 08/05/2026,94,51,0
22:45:55 08/05/2026,94,51,0
22:45:56 08/05/2026,94,51,0
22:45:57 08/05/2026,94,51,0
22:45:58 08/05/2026,94,51,0
22:45:59 08/05/2026,94,51,0
22:46:00 08/05/2026,94,51,0
22:46:01 08/05/2026,94,52,0
22:46:02 08/05/2026,94,52,0
22:46:03 08/05/2026,94,52,0
22:46:04 08/05/2026,94,52,0
22:46:05 08/05/2026,94,52,0
22:46:06 08/05/2026,94,52,0
22:46:07 08/05/2026,94,52,0
22:46:08 08/05/2026,94,53,0
22:46:09 08/05/2026,94,53,0
22:46:10 08/05/2026,94,54,0
22:46:11 08/05/2026,94,54,0
22:46:12 08/05/2026,94,54,0
22:46:13 08/05/2026,94,54,0
22:46:14 08/05/2026,94,54,0
22:46:15 08/05/2026,94,53,0
22:46:16 08/05/2026,94,52,0
22:46:17 08/05/2026,94,51,0
22:46:18 08/05/2026,94,50,0
22:46:19 08/05/2026,93,50,0
22:46:20 08/05/2026,93,50,0
22:46:21 08/05/2026,93,50,0
22:46:22 08/05/2026,93,50,0
22:46:23 08/05/2026,93,51,0
22:46:24 08/05/2026,94,51,0
22:46:25 08/05/2026,94,51,0
22:46:26 08/05/2026,94,51,0
22:46:27 08/05/2026,94,51,0
22:46:28 08/05/2026,94,51,0
22:46:29 08/05/2026,94,51,0
22:46:30 08/05/2026,94,51,0
22:46:31 08/05/2026,94,51,0
22:46:32 08/05/2026,94,52,0
22:46:33 08/05/2026,94,52,0
22:46:34 08/05/2026,94,52,0
22:46:35 08/05/2026,94,52,0
22:46:36 08/05/2026,94,52,0
22:46:37 08/05/2026,94,52,0
22:46:38 08/05/2026,94,52,0
22:46:39 08/05/2026,94,52,0
22:46:40 08/05/2026,94,52,0
22:46:41 08/05/2026,94,52,0
22:46:42 08/05/2026,94,52,0
22:46:43 08/05/2026,94,52,0
22:46:44 08/05/2026,94,52,0
22:46:45 08/05/2026,94,52,0
22:46:46 08/05/2026,94,52,0
22:46:47 08/05/2026,94,52,0
22:46:48 08/05/2026,94,52,0
22:46:49 08/05/2026,94,52,0
22:46:50 08/05/2026,94,52,0
22:46:51 08/05/2026,94,52,0
22:46:52 08/05/2026,94,52,0
22:46:53 08/05/2026,94,52,0
22:46:54 08/05/2026,94,52,0
22:46:55 08/05/2026,94,52,0
22:46:56 08/05/2026,94,52,0
22:46:57 08/05/2026,94,52,0
22:46:58 08/05/2026,94,52,0
22:46:59 08/05/2026,94,51,0
22:47:00 08/05/2026,94,51,0
22:47:01 08/05/2026,94,51,0
22:47:02 08/05/2026,94,51,0
22:47:03 08/05/2026,94,52,0
22:47:04 08/05/2026,94,52,0
22:47:05 08/05/2026,94,52,0
22:47:06 08/05/2026,94,52,0
22:47:07 08/05/2026,94,52,0
22:47:08 08/05/2026,94,52,0
22:47:09 08/05/2026,94,52,0
22:47:10 08/05/2026,94,52,0
22:47:11 08/05/2026,94,52,0
22:47:12 08/05/2026,94,52,0
22:47:13 08/05/2026,94,52,0
22:47:14 08/05/2026,94,52,0
22:47:15 08/05/2026,94,52,0
22:47:16 08/05/2026,94,52,0
22:47:17 08/05/2026,94,52,0
22:47:18 08/05/2026,94,52,0
22:47:19 08/05/2026,94,52,0
22:47:20 08/05/2026,94,52,0
22:47:21 08/05/2026,94,51,0
22:47:22 08/05/2026,94,51,0
22:47:23 08/05/2026,94,51,0
22:47:24 08/05/2026,94,51,0
22:47:25 08/05/2026,94,51,0
22:47:26 08/05/2026,94,51,0
22:47:27 08/05/2026,94,52,0
22:47:28 08/05/2026,94,52,0
22:47:29 08/05/2026,94,52,0
22:47:30 08/05/2026,94,52,0
22:47:31 08/05/2026,94,52,0
22:47:32 08/05/2026,94,51,0
22:47:33 08/05/2026,94,51,0
22:47:34 08/05/2026,94,51,0
22:47:35 08/05/2026,94,51,0
22:47:36 08/05/2026,94,50,0
22:47:37 08/05/2026,94,50,0
22:47:38 08/05/2026,94,50,0
22:47:39 08/05/2026,94,50,0
22:47:40 08/05/2026,94,50,0
22:47:41 08/05/2026,94,50,0
22:47:42 08/05/2026,94,50,0
22:47:43 08/05/2026,94,51,0
22:47:44 08/05/2026,94,51,0
22:47:45 08/05/2026,94,51,0
22:47:46 08/05/2026,94,51,0
22:47:47 08/05/2026,94,51,0
22:47:48 08/05/2026,94,51,0
22:47:49 08/05/2026,94,51,0
22:47:50 08/05/2026,94,51,0
22:47:51 08/05/2026,94,51,0
22:47:52 08/05/2026,94,52,0
22:47:53 08/05/2026,94,52,0
22:47:54 08/05/2026,94,52,0
22:47:55 08/05/2026,94,52,0
22:47:56 08/05/2026,94,52,0
22:47:57 08/05/2026,94,52,0
22:47:58 08/05/2026,94,52,0
22:47:59 08/05/2026,94,52,0
22:48:00 08/05/2026,94,52,0
22:48:01 08/05/2026,94,52,0
22:48:02 08/05/2026,94,52,0
22:48:03 08/05/2026,94,52,0
22:48:04 08/05/2026,94,52,0
22:48:05 08/05/2026,93,52,0
22:48:06 08/05/2026,93,51,0
22:48:07 08/05/2026,93,51,0
22:48:08 08/05/2026,94,51,0
22:48:09 08/05/2026,94,51,0
22:48:10 08/05/2026,94,51,0
22:48:11 08/05/2026,94,51,0
22:48:12 08/05/2026,94,51,0
22:48:13 08/05/2026,94,51,0
22:48:14 08/05/2026,94,51,0
22:48:15 08/05/2026,93,51,0
22:48:16 08/05/2026,93,51,0
22:48:17 08/05/2026,93,51,0
22:48:18 08/05/2026,93,51,0
22:48:19 08/05/2026,93,51,0
22:48:20 08/05/2026,94,51,0
22:48:21 08/05/2026,94,52,0
22:48:22 08/05/2026,94,51,0
22:48:23 08/05/2026,94,51,0
22:48:24 08/05/2026,94,52,0
22:48:25 08/05/2026,94,52,0
22:48:26 08/05/2026,94,51,0
22:48:27 08/05/2026,94,51,0
22:48:28 08/05/2026,94,51,0
22:48:29 08/05/2026,94,51,0
22:48:30 08/05/2026,94,51,0
22:48:31 08/05/2026,94,51,0
22:48:32 08/05/2026,94,51,0
22:48:33 08/05/2026,94,51,0
22:48:34 08/05/2026,94,51,0
22:48:35 08/05/2026,94,51,0
22:48:36 08/05/2026,94,51,0
22:48:37 08/05/2026,94,51,0
22:48:38 08/05/2026,94,51,0
22:48:39 08/05/2026,94,51,0
22:48:40 08/05/2026,94,51,0
22:48:41 08/05/2026,94,50,0
22:48:42 08/05/2026,94,50,0
22:48:43 08/05/2026,94,50,0
22:48:44 08/05/2026,94,50,0
22:48:45 08/05/2026,94,50,0
22:48:46 08/05/2026,94,50,0
22:48:47 08/05/2026,94,50,0
22:48:48 08/05/2026,94,51,0
22:48:49 08/05/2026,94,51,0
22:48:50 08/05/2026,94,51,0
22:48:51 08/05/2026,94,51,0
22:48:52 08/05/2026,94,51,0
22:48:53 08/05/2026,94,51,0
22:48:54 08/05/2026,94,51,0
22:48:55 08/05/2026,94,51,0
22:48:56 08/05/2026,94,51,0
22:48:57 08/05/2026,94,51,0
22:48:58 08/05/2026,94,51,0
22:48:59 08/05/2026,94,51,0
22:49:00 08/05/2026,94,51,0
22:49:01 08/05/2026,94,52,0
22:49:02 08/05/2026,94,52,0
22:49:03 08/05/2026,94,52,0
22:49:04 08/05/2026,94,52,0
22:49:05 08/05/2026,94,52,0
22:49:06 08/05/2026,94,52,0
22:49:07 08/05/2026,94,52,0
22:49:08 08/05/2026,94,52,0
22:49:09 08/05/2026,94,51,0
22:49:10 08/05/2026,94,51,0
22:49:11 08/05/2026,94,51,0
22:49:12 08/05/2026,94,51,0
22:49:13 08/05/2026,94,51,0
22:49:14 08/05/2026,94,51,0
22:49:15 08/05/2026,94,51,0
22:49:16 08/05/2026,94,52,0
22:49:17 08/05/2026,94,52,0
22:49:18 08/05/2026,94,52,0
22:49:19 08/05/2026,94,52,0
22:49:20 08/05/2026,94,52,0
22:49:21 08/05/2026,94,52,0
22:49:22 08/05/2026,94,52,0
22:49:23 08/05/2026,94,51,0
22:49:24 08/05/2026,94,51,0
22:49:25 08/05/2026,94,51,0
22:49:26 08/05/2026,94,51,0
22:49:27 08/05/2026,94,51,0
22:49:28 08/05/2026,94,51,0
22:49:29 08/05/2026,94,51,0
22:49:30 08/05/2026,94,51,0
22:49:31 08/05/2026,94,51,0
22:49:32 08/05/2026,94,50,0
22:49:33 08/05/2026,94,50,0
22:49:34 08/05/2026,94,50,0
22:49:35 08/05/2026,94,50,0
22:49:36 08/05/2026,94,50,0
22:49:37 08/05/2026,94,50,0
22:49:38 08/05/2026,94,51,0
22:49:39 08/05/2026,94,51,0
22:49:40 08/05/2026,94,52,0
22:49:41 08/05/2026,94,52,0
22:49:42 08/05/2026,94,53,0
22:49:43 08/05/2026,94,53,0
22:49:44 08/05/2026,93,52,0
22:49:45 08/05/2026,93,52,0
22:49:46 08/05/2026,93,52,0
22:49:47 08/05/2026,93,52,0
22:49:48 08/05/2026,93,51,0
22:49:49 08/05/2026,93,51,0
22:49:50 08/05/2026,93,51,0
22:49:51 08/05/2026,93,51,0
22:49:52 08/05/2026,93,51,0
22:49:53 08/05/2026,93,52,0
22:49:54 08/05/2026,93,51,0
22:49:55 08/05/2026,93,51,0
22:49:56 08/05/2026,93,51,0
22:49:57 08/05/2026,93,51,0
22:49:58 08/05/2026,93,51,0
22:49:59 08/05/2026,93,51,0
22:50:00 08/05/2026,93,51,0
22:50:01 08/05/2026,93,51,0
22:50:02 08/05/2026,93,50,0
22:50:03 08/05/2026,93,50,0
22:50:04 08/05/2026,94,51,0
22:50:05 08/05/2026,94,51,0
22:50:06 08/05/2026,94,51,0
22:50:07 08/05/2026,94,51,0
22:50:08 08/05/2026,94,51,0
22:50:09 08/05/2026,94,51,0
22:50:10 08/05/2026,94,51,0
22:50:11 08/05/2026,94,51,0
22:50:12 08/05/2026,94,51,0
22:50:13 08/05/2026,93,51,0
22:50:14 08/05/2026,93,51,0
22:50:15 08/05/2026,93,51,0
22:50:16 08/05/2026,93,51,0
22:50:17 08/05/2026,93,51,0
22:50:18 08/05/2026,93,51,0
22:50:19 08/05/2026,93,51,0
22:50:20 08/05/2026,93,51,0
22:50:21 08/05/2026,93,51,0
22:50:22 08/05/2026,93,51,0
22:50:23 08/05/2026,93,51,0
22:50:24 08/05/2026,93,51,0
22:50:25 08/05/2026,93,50,0
22:50:26 08/05/2026,93,50,0
22:50:27 08/05/2026,93,50,0
22:50:28 08/05/2026,93,50,0
22:50:29 08/05/2026,93,50,0
22:50:30 08/05/2026,93,50,0
22:50:31 08/05/2026,93,50,0
22:50:32 08/05/2026,93,50,0
22:50:33 08/05/2026,93,51,0
22:50:34 08/05/2026,93,51,0
22:50:35 08/05/2026,94,51,0
22:50:36 08/05/2026,94,51,0
22:50:37 08/05/2026,94,51,0
22:50:38 08/05/2026,94,51,0
22:50:39 08/05/2026,94,52,0
22:50:40 08/05/2026,94,52,0
22:50:41 08/05/2026,94,52,0
22:50:42 08/05/2026,94,52,0
22:50:43 08/05/2026,94,52,0
22:50:44 08/05/2026,94,52,0
22:50:45 08/05/2026,94,51,0
22:50:46 08/05/2026,94,51,0
22:50:47 08/05/2026,94,51,0
22:50:48 08/05/2026,94,51,0
22:50:49 08/05/2026,94,51,0
22:50:50 08/05/2026,94,52,0
22:50:51 08/05/2026,94,52,0
22:50:52 08/05/2026,94,52,0
22:50:53 08/05/2026,94,51,0
22:50:54 08/05/2026,93,51,0
22:50:55 08/05/2026,93,51,0
22:50:56 08/05/2026,93,51,0
22:50:57 08/05/2026,93,50,0
22:50:58 08/05/2026,93,50,0
22:50:59 08/05/2026,93,50,0
22:51:00 08/05/2026,93,50,0
22:51:01 08/05/2026,93,50,0
22:51:02 08/05/2026,93,50,0
22:51:03 08/05/2026,93,51,0
22:51:04 08/05/2026,93,51,0
22:51:05 08/05/2026,93,51,0
22:51:06 08/05/2026,93,51,0
22:51:07 08/05/2026,93,51,0
22:51:08 08/05/2026,93,51,0
22:51:09 08/05/2026,93,51,0
22:51:10 08/05/2026,93,51,0
22:51:11 08/05/2026,93,51,0
22:51:12 08/05/2026,93,51,0
22:51:13 08/05/2026,93,51,0
22:51:14 08/05/2026,93,51,0
22:51:15 08/05/2026,93,51,0
22:51:16 08/05/2026,93,51,0
22:51:17 08/05/2026,93,51,0
22:51:18 08/05/2026,93,51,0
22:51:19 08/05/2026,93,52,0
22:51:20 08/05/2026,93,52,0
22:51:21 08/05/2026,93,52,0
22:51:22 08/05/2026,93,52,0
22:51:23 08/05/2026,94,52,0
22:51:24 08/05/2026,94,52,0
22:51:25 08/05/2026,94,52,0
22:51:26 08/05/2026,94,52,0
22:51:27 08/05/2026,94,52,0
22:51:28 08/05/2026,94,53,0
22:51:29 08/05/2026,94,53,0
22:51:30 08/05/2026,94,53,0
22:51:31 08/05/2026,94,53,0
22:51:32 08/05/2026,94,54,0
22:51:33 08/05/2026,94,54,0
22:51:34 08/05/2026,94,54,0
22:51:35 08/05/2026,94,53,0
22:51:36 08/05/2026,94,53,0
22:51:37 08/05/2026,94,53,0
22:51:38 08/05/2026,94,53,0
22:51:39 08/05/2026,94,53,0
22:51:40 08/05/2026,93,53,0
22:51:41 08/05/2026,93,52,0
22:51:42 08/05/2026,93,52,0
22:51:43 08/05/2026,93,52,0
22:51:44 08/05/2026,93,52,0
22:51:45 08/05/2026,93,52,0
22:51:46 08/05/2026,93,52,0
22:51:47 08/05/2026,93,51,0
22:51:48 08/05/2026,93,51,0
22:51:49 08/05/2026,93,50,0
22:51:50 08/05/2026,93,50,0
22:51:51 08/05/2026,93,50,0
22:51:52 08/05/2026,93,50,0
22:51:53 08/05/2026,93,50,0
22:51:54 08/05/2026,93,50,0
22:51:55 08/05/2026,93,50,0
22:51:56 08/05/2026,93,51,0
22:51:57 08/05/2026,93,51,0
22:51:58 08/05/2026,94,52,0
22:51:59 08/05/2026,94,52,0
22:52:00 08/05/2026,94,52,0
22:52:01 08/05/2026,94,52,0
22:52:02 08/05/2026,94,52,0
22:52:03 08/05/2026,94,52,0
22:52:04 08/05/2026,94,51,0
22:52:05 08/05/2026,94,51,0
22:52:06 08/05/2026,94,51,0
22:52:07 08/05/2026,94,51,0
22:52:08 08/05/2026,94,51,0
22:52:09 08/05/2026,94,51,0
22:52:10 08/05/2026,94,51,0
22:52:11 08/05/2026,94,51,0
22:52:12 08/05/2026,94,51,0
22:52:13 08/05/2026,94,51,0
22:52:14 08/05/2026,94,50,0
22:52:15 08/05/2026,94,51,0
22:52:16 08/05/2026,94,51,0
22:52:17 08/05/2026,94,51,0
22:52:18 08/05/2026,94,50,0
22:52:19 08/05/2026,94,50,0
22:52:20 08/05/2026,94,51,0
22:52:21 08/05/2026,94,51,0
22:52:22 08/05/2026,94,51,0
22:52:23 08/05/2026,94,51,0
22:52:24 08/05/2026,94,51,0
22:52:25 08/05/2026,94,51,0
22:52:26 08/05/2026,94,52,0
22:52:27 08/05/2026,94,52,0
22:52:28 08/05/2026,93,52,0
22:52:29 08/05/2026,93,51,0
22:52:30 08/05/2026,93,51,0
22:52:31 08/05/2026,93,51,0
22:52:32 08/05/2026,93,51,0
22:52:33 08/05/2026,93,51,0
22:52:34 08/05/2026,93,51,0
22:52:35 08/05/2026,93,51,0
22:52:36 08/05/2026,93,51,0
22:52:37 08/05/2026,93,51,0
22:52:38 08/05/2026,94,52,0
22:52:39 08/05/2026,94,52,0
22:52:40 08/05/2026,94,52,0
22:52:41 08/05/2026,94,52,0
22:52:42 08/05/2026,94,52,0
22:52:43 08/05/2026,94,52,0
22:52:44 08/05/2026,94,52,0
22:52:45 08/05/2026,94,52,0
22:52:46 08/05/2026,94,52,0
22:52:47 08/05/2026,94,53,0
22:52:48 08/05/2026,94,53,0
22:52:49 08/05/2026,94,53,0
22:52:50 08/05/2026,94,53,0
22:52:51 08/05/2026,94,53,0
22:52:52 08/05/2026,94,53,0
22:52:53 08/05/2026,94,53,0
22:52:54 08/05/2026,94,53,0
22:52:55 08/05/2026,94,53,0
22:52:56 08/05/2026,94,53,0
22:52:57 08/05/2026,94,53,0
22:52:58 08/05/2026,94,53,0
22:52:59 08/05/2026,94,53,0
22:53:00 08/05/2026,94,53,0
22:53:01 08/05/2026,94,53,0
22:53:02 08/05/2026,94,53,0
22:53:03 08/05/2026,94,53,0
22:53:04 08/05/2026,94,53,0
22:53:05 08/05/2026,94,53,0
22:53:06 08/05/2026,94,53,0
22:53:07 08/05/2026,94,53,0
22:53:08 08/05/2026,94,54,0
22:53:09 08/05/2026,94,54,0
22:53:10 08/05/2026,94,54,0
22:53:11 08/05/2026,94,54,0
22:53:12 08/05/2026,94,53,0
22:53:13 08/05/2026,93,53,0
22:53:14 08/05/2026,93,53,0
22:53:15 08/05/2026,93,52,0
22:53:16 08/05/2026,93,52,0
22:53:17 08/05/2026,93,52,0
22:53:18 08/05/2026,93,52,0
22:53:19 08/05/2026,93,51,0
22:53:20 08/05/2026,93,51,0
22:53:21 08/05/2026,93,52,0
22:53:22 08/05/2026,93,51,0
22:53:23 08/05/2026,93,51,0
22:53:24 08/05/2026,93,51,0
22:53:25 08/05/2026,93,51,0
22:53:26 08/05/2026,93,51,0
22:53:27 08/05/2026,93,51,0
22:53:28 08/05/2026,93,51,0
22:53:29 08/05/2026,93,51,0
22:53:30 08/05/2026,94,51,0
22:53:31 08/05/2026,94,51,0
22:53:32 08/05/2026,94,51,0
22:53:33 08/05/2026,94,51,0
22:53:34 08/05/2026,94,52,0
22:53:35 08/05/2026,94,52,0
22:53:36 08/05/2026,93,52,0
22:53:37 08/05/2026,93,52,0
22:53:38 08/05/2026,93,52,0
22:53:39 08/05/2026,93,52,0
22:53:40 08/05/2026,93,52,0
22:53:41 08/05/2026,93,51,0
22:53:42 08/05/2026,93,51,0
22:53:43 08/05/2026,93,51,0
22:53:44 08/05/2026,93,51,0
22:53:45 08/05/2026,93,51,0
22:53:46 08/05/2026,93,51,0
22:53:47 08/05/2026,93,51,0
22:53:48 08/05/2026,93,51,0
22:53:49 08/05/2026,93,51,0
22:53:50 08/05/2026,93,51,0
22:53:51 08/05/2026,93,51,0
22:53:52 08/05/2026,93,51,0
22:53:53 08/05/2026,93,51,0
22:53:54 08/05/2026,93,51,0
22:53:55 08/05/2026,93,51,0
22:53:56 08/05/2026,93,51,0
22:53:57 08/05/2026,93,51,0
22:53:58 08/05/2026,93,52,0
22:53:59 08/05/2026,93,52,0
22:54:00 08/05/2026,93,52,0
22:54:01 08/05/2026,93,52,0
22:54:02 08/05/2026,93,52,0
22:54:03 08/05/2026,93,52,0
22:54:04 08/05/2026,93,52,0
22:54:05 08/05/2026,93,52,0
22:54:06 08/05/2026,93,51,0
22:54:07 08/05/2026,93,51,0
22:54:08 08/05/2026,93,51,0
22:54:09 08/05/2026,93,51,0
22:54:10 08/05/2026,93,50,0
22:54:11 08/05/2026,93,50,0
22:54:12 08/05/2026,93,50,0
22:54:13 08/05/2026,93,50,0
22:54:14 08/05/2026,93,50,0
22:54:15 08/05/2026,93,50,0
22:54:16 08/05/2026,93,50,0
22:54:17 08/05/2026,93,49,0
22:54:18 08/05/2026,93,49,0
22:54:19 08/05/2026,93,49,0
22:54:20 08/05/2026,93,49,2
22:54:21 08/05/2026,93,49,0
22:54:22 08/05/2026,93,49,0
22:54:23 08/05/2026,93,49,0
22:54:24 08/05/2026,93,49,0
22:54:25 08/05/2026,93,49,0
22:54:26 08/05/2026,93,49,0
22:54:27 08/05/2026,93,49,0
22:54:28 08/05/2026,93,49,0
22:54:29 08/05/2026,93,52,0
22:54:30 08/05/2026,94,54,0
22:54:31 08/05/2026,94,56,0
22:54:32 08/05/2026,94,58,0
22:54:33 08/05/2026,94,60,0
22:54:34 08/05/2026,94,62,0
22:54:35 08/05/2026,94,62,0
22:54:36 08/05/2026,94,62,0
22:54:37 08/05/2026,94,61,0
22:54:38 08/05/2026,94,61,0
22:54:39 08/05/2026,94,61,0
22:54:40 08/05/2026,94,61,0
22:54:41 08/05/2026,94,61,0
22:54:42 08/05/2026,94,60,0
22:54:43 08/05/2026,94,60,0
22:54:44 08/05/2026,94,60,0
22:54:45 08/05/2026,94,60,0
22:54:46 08/05/2026,94,60,0
22:54:47 08/05/2026,94,60,0
22:54:48 08/05/2026,94,60,0
22:54:49 08/05/2026,94,61,0
22:54:50 08/05/2026,95,61,0
22:54:51 08/05/2026,95,62,0
22:54:52 08/05/2026,95,62,0
22:54:53 08/05/2026,95,62,0
22:54:54 08/05/2026,95,62,0
22:54:55 08/05/2026,95,62,0
22:54:56 08/05/2026,95,62,0
22:54:57 08/05/2026,95,62,0
22:54:58 08/05/2026,95,61,0
22:54:59 08/05/2026,95,60,0
22:55:00 08/05/2026,94,59,0
22:55:01 08/05/2026,94,58,0
22:55:02 08/05/2026,95,58,0
22:55:03 08/05/2026,95,58,0
22:55:04 08/05/2026,95,58,0
22:55:05 08/05/2026,95,58,0
22:55:06 08/05/2026,95,58,0
22:55:07 08/05/2026,95,57,0
22:55:08 08/05/2026,95,57,0
22:55:09 08/05/2026,95,56,0
22:55:10 08/05/2026,95,55,0
22:55:11 08/05/2026,95,55,0
22:55:12 08/05/2026,95,55,0
22:55:13 08/05/2026,95,56,0
22:55:14 08/05/2026,95,57,0
22:55:15 08/05/2026,95,57,0
22:55:16 08/05/2026,95,57,0
22:55:17 08/05/2026,95,57,0
22:55:18 08/05/2026,95,57,0
22:55:19 08/05/2026,95,56,0
22:55:20 08/05/2026,95,54,0
22:55:21 08/05/2026,94,53,0
22:55:22 08/05/2026,94,53,0
22:55:23 08/05/2026,94,53,0
22:55:24 08/05/2026,94,54,0
22:55:25 08/05/2026,94,56,0
22:55:26 08/05/2026,94,58,0
22:55:27 08/05/2026,95,59,0
22:55:28 08/05/2026,95,59,0
22:55:29 08/05/2026,95,59,0
22:55:30 08/05/2026,95,58,0
22:55:31 08/05/2026,95,57,0
22:55:32 08/05/2026,95,56,0
22:55:33 08/05/2026,94,56,0
22:55:34 08/05/2026,94,56,0
22:55:35 08/05/2026,94,56,0
22:55:36 08/05/2026,94,57,0
22:55:37 08/05/2026,94,58,0
22:55:38 08/05/2026,94,58,0
22:55:39 08/05/2026,94,58,0
22:55:40 08/05/2026,94,57,0
22:55:41 08/05/2026,94,56,0
22:55:42 08/05/2026,94,54,0
22:55:43 08/05/2026,94,52,0
22:55:44 08/05/2026,94,52,0
22:55:45 08/05/2026,94,52,0
22:55:46 08/05/2026,94,52,0
22:55:47 08/05/2026,94,52,0
22:55:48 08/05/2026,94,52,0
22:55:49 08/05/2026,94,53,0
22:55:50 08/05/2026,94,53,0
22:55:51 08/05/2026,94,53,0
22:55:52 08/05/2026,94,54,0
22:55:53 08/05/2026,94,56,0
22:55:54 08/05/2026,94,56,0
22:55:55 08/05/2026,94,57,0
22:55:56 08/05/2026,94,57,0
22:55:57 08/05/2026,94,57,0
22:55:58 08/05/2026,94,56,0
22:55:59 08/05/2026,94,55,0
22:56:00 08/05/2026,94,54,0
22:56:01 08/05/2026,94,53,0
22:56:02 08/05/2026,94,53,0
22:56:03 08/05/2026,94,53,0
22:56:04 08/05/2026,94,52,0
22:56:05 08/05/2026,94,53,0
22:56:06 08/05/2026,94,53,0
22:56:07 08/05/2026,94,52,0
22:56:08 08/05/2026,94,52,0
22:56:09 08/05/2026,94,52,0
22:56:10 08/05/2026,94,51,0
22:56:11 08/05/2026,94,51,0
22:56:12 08/05/2026,94,51,0
22:56:13 08/05/2026,94,51,0
22:56:14 08/05/2026,94,52,0
22:56:15 08/05/2026,94,53,0
22:56:16 08/05/2026,94,55,0
22:56:17 08/05/2026,94,56,0
22:56:18 08/05/2026,94,58,0
22:56:19 08/05/2026,94,59,0
22:56:20 08/05/2026,94,59,0
22:56:21 08/05/2026,94,59,0
22:56:22 08/05/2026,94,59,0
22:56:23 08/05/2026,93,58,0
22:56:24 08/05/2026,93,58,0
22:56:25 08/05/2026,93,57,0
22:56:26 08/05/2026,93,57,0
22:56:27 08/05/2026,93,58,0
22:56:28 08/05/2026,93,59,0
22:56:29 08/05/2026,93,60,0
22:56:30 08/05/2026,93,61,0
22:56:31 08/05/2026,93,61,0
22:56:32 08/05/2026,93,61,0
22:56:33 08/05/2026,93,60,0
22:56:34 08/05/2026,93,59,0
22:56:35 08/05/2026,93,57,0
22:56:36 08/05/2026,93,55,0
22:56:37 08/05/2026,93,54,0
22:56:38 08/05/2026,94,53,0
22:56:39 08/05/2026,94,52,0
22:56:40 08/05/2026,94,52,0
22:56:41 08/05/2026,94,52,0
22:56:42 08/05/2026,94,51,0
22:56:43 08/05/2026,94,51,0
22:56:44 08/05/2026,94,51,0
22:56:45 08/05/2026,94,51,0
22:56:46 08/05/2026,94,50,0
22:56:47 08/05/2026,94,50,0
22:56:48 08/05/2026,94,50,0
22:56:49 08/05/2026,94,50,0
22:56:50 08/05/2026,94,51,0
22:56:51 08/05/2026,94,51,0
22:56:52 08/05/2026,94,52,0
22:56:53 08/05/2026,94,53,0
22:56:54 08/05/2026,94,55,0
22:56:55 08/05/2026,94,56,0
22:56:56 08/05/2026,94,57,0
22:56:57 08/05/2026,94,57,0
22:56:58 08/05/2026,94,57,0
22:56:59 08/05/2026,94,57,0
22:57:00 08/05/2026,94,56,0
22:57:01 08/05/2026,94,55,0
22:57:02 08/05/2026,93,55,0
22:57:03 08/05/2026,93,54,0
22:57:04 08/05/2026,93,54,0
22:57:05 08/05/2026,93,54,0
22:57:06 08/05/2026,93,54,0
22:57:07 08/05/2026,94,54,0
22:57:08 08/05/2026,94,54,0
22:57:09 08/05/2026,94,54,0
22:57:10 08/05/2026,94,55,0
22:57:11 08/05/2026,94,56,0
22:57:12 08/05/2026,94,56,0
22:57:13 08/05/2026,94,56,0
22:57:14 08/05/2026,94,56,0
22:57:15 08/05/2026,94,56,0
22:57:16 08/05/2026,94,55,0
22:57:17 08/05/2026,94,55,0
22:57:18 08/05/2026,94,54,0
22:57:19 08/05/2026,94,54,0
22:57:20 08/05/2026,94,54,0
22:57:21 08/05/2026,94,54,0
22:57:22 08/05/2026,94,54,0
22:57:23 08/05/2026,94,54,0
22:57:24 08/05/2026,94,54,0
22:57:25 08/05/2026,94,54,0
22:57:26 08/05/2026,94,53,0
22:57:27 08/05/2026,93,53,0
22:57:28 08/05/2026,93,53,0
22:57:29 08/05/2026,93,53,0
22:57:30 08/05/2026,93,53,0
22:57:31 08/05/2026,93,54,0
22:57:32 08/05/2026,93,56,0
22:57:33 08/05/2026,93,58,0
22:57:34 08/05/2026,93,60,0
22:57:35 08/05/2026,93,61,0
