Time,Oxygen Level,Pulse Rate,Motion
00:54:44 14/06/2026,94,58,0
00:54:45 14/06/2026,94,58,0
00:54:46 14/06/2026,94,58,0
00:54:47 14/06/2026,94,58,0
00:54:48 14/06/2026,93,58,0
00:54:49 14/06/2026,93,58,0
00:54:50 14/06/2026,93,59,0
00:54:51 14/06/2026,93,59,0
00:54:52 14/06/2026,93,59,0
00:54:53 14/06/2026,94,59,0
00:54:54 14/06/2026,94,59,0
00:54:55 14/06/2026,94,60,0
00:54:56 14/06/2026,95,60,0
00:54:57 14/06/2026,95,60,0
00:54:58 14/06/2026,95,60,0
00:54:59 14/06/2026,95,61,0
00:55:00 14/06/2026,95,61,0
00:55:01 14/06/2026,95,60,0
00:55:02 14/06/2026,95,61,0
00:55:03 14/06/2026,95,61,0
00:55:04 14/06/2026,95,60,0
00:55:05 14/06/2026,95,59,0
00:55:06 14/06/2026,95,59,0
00:55:07 14/06/2026,95,59,0
00:55:08 14/06/2026,95,58,0
00:55:09 14/06/2026,95,58,0
00:55:10 14/06/2026,95,58,0
00:55:11 14/06/2026,95,58,0
00:55:12 14/06/2026,95,58,0
00:55:13 14/06/2026,95,58,0
00:55:14 14/06/2026,95,58,0
00:55:15 14/06/2026,95,58,0
00:55:16 14/06/2026,95,58,0
00:55:17 14/06/2026,95,58,0
00:55:18 14/06/2026,95,58,0
00:55:19 14/06/2026,94,58,0
00:55:20 14/06/2026,94,58,0
00:55:21 14/06/2026,94,58,0
00:55:22 14/06/2026,94,58,0
00:55:23 14/06/2026,93,57,0
00:55:24 14/06/2026,93,57,0
00:55:25 14/06/2026,93,57,0
00:55:26 14/06/2026,93,57,0
00:55:27 14/06/2026,93,57,0
00:55:28 14/06/2026,93,57,0
00:55:29 14/06/2026,93,57,0
00:55:30 14/06/2026,93,57,0
00:55:31 14/06/2026,93,57,0
00:55:32 14/06/2026,93,57,0
00:55:33 14/06/2026,93,57,0
00:55:34 14/06/2026,93,57,0
00:55:35 14/06/2026,93,57,0
00:55:36 14/06/2026,93,57,0
00:55:37 14/06/2026,93,57,0
00:55:38 14/06/2026,94,58,0
00:55:39 14/06/2026,94,58,0
00:55:40 14/06/2026,94,58,0
00:55:41 14/06/2026,94,59,0
00:55:42 14/06/2026,94,59,0
00:55:43 14/06/2026,94,59,0
00:55:44 14/06/2026,94,59,0
00:55:45 14/06/2026,93,59,0
00:55:46 14/06/2026,93,59,0
00:55:47 14/06/2026,93,58,0
00:55:48 14/06/2026,93,58,0
00:55:49 14/06/2026,93,58,0
00:55:50 14/06/2026,93,58,0
00:55:51 14/06/2026,93,58,0
00:55:52 14/06/2026,93,59,0
00:55:53 14/06/2026,93,60,0
00:55:54 14/06/2026,93,60,0
00:55:55 14/06/2026,93,61,0
00:55:56 14/06/2026,93,61,0
00:55:57 14/06/2026,93,61,0
00:55:58 14/06/2026,93,61,0
00:55:59 14/06/2026,93,60,0
00:56:00 14/06/2026,93,60,0
00:56:01 14/06/2026,93,61,0
00:56:02 14/06/2026,93,61,0
00:56:03 14/06/2026,93,62,0
00:56:04 14/06/2026,93,62,0
00:56:05 14/06/2026,93,62,0
00:56:06 14/06/2026,93,63,0
00:56:07 14/06/2026,93,63,0
00:56:08 14/06/2026,93,62,0
00:56:09 14/06/2026,93,62,0
00:56:10 14/06/2026,93,62,0
00:56:11 14/06/2026,94,62,0
00:56:12 14/06/2026,94,62,0
00:56:13 14/06/2026,94,62,0
00:56:14 14/06/2026,94,62,0
00:56:15 14/06/2026,94,62,0
00:56:16 14/06/2026,94,61,0
00:56:17 14/06/2026,94,60,0
00:56:18 14/06/2026,94,60,0
00:56:19 14/06/2026,94,59,0
00:56:20 14/06/2026,94,58,0
00:56:21 14/06/2026,93,57,0
00:56:22 14/06/2026,93,57,0
00:56:23 14/06/2026,93,57,0
00:56:24 14/06/2026,94,57,0
00:56:25 14/06/2026,94,57,0
00:56:26 14/06/2026,94,57,0
00:56:27 14/06/2026,94,57,0
00:56:28 14/06/2026,94,57,0
00:56:29 14/06/2026,94,57,0
00:56:30 14/06/2026,94,57,0
00:56:31 14/06/2026,94,57,0
00:56:32 14/06/2026,94,57,0
00:56:33 14/06/2026,94,57,0
00:56:34 14/06/2026,94,57,0
00:56:35 14/06/2026,93,57,0
00:56:36 14/06/2026,93,57,0
00:56:37 14/06/2026,93,57,0
00:56:38 14/06/2026,93,57,0
00:56:39 14/06/2026,93,57,0
00:56:40 14/06/2026,93,57,0
00:56:41 14/06/2026,93,57,0
00:56:42 14/06/2026,93,57,0
00:56:43 14/06/2026,92,57,0
00:56:44 14/06/2026,92,57,0
00:56:45 14/06/2026,92,57,0
00:56:46 14/06/2026,92,57,0
00:56:47 14/06/2026,92,57,0
00:56:48 14/06/2026,92,58,0
00:56:49 14/06/2026,92,58,0
00:56:50 14/06/2026,92,59,0
00:56:51 14/06/2026,92,59,0
00:56:52 14/06/2026,92,59,0
00:56:53 14/06/2026,92,59,0
00:56:54 14/06/2026,92,59,0
00:56:55 14/06/2026,92,60,0
00:56:56 14/06/2026,92,61,0
00:56:57 14/06/2026,92,61,0
00:56:58 14/06/2026,93,62,0
00:56:59 14/06/2026,93,63,0
00:57:00 14/06/2026,93,64,0
00:57:01 14/06/2026,92,64,0
00:57:02 14/06/2026,92,64,0
00:57:03 14/06/2026,93,64,0
00:57:04 14/06/2026,92,64,0
00:57:05 14/06/2026,92,64,0
00:57:06 14/06/2026,93,64,0
00:57:07 14/06/2026,93,63,0
00:57:08 14/06/2026,94,62,0
00:57:09 14/06/2026,94,61,0
00:57:10 14/06/2026,95,61,0
00:57:11 14/06/2026,95,60,0
00:57:12 14/06/2026,95,59,0
00:57:13 14/06/2026,95,58,0
00:57:14 14/06/2026,95,58,0
00:57:15 14/06/2026,96,58,0
00:57:16 14/06/2026,96,58,0
00:57:17 14/06/2026,95,57,0
00:57:18 14/06/2026,95,57,0
00:57:19 14/06/2026,95,57,0
00:57:20 14/06/2026,95,57,0
00:57:21 14/06/2026,95,56,0
00:57:22 14/06/2026,95,56,0
00:57:23 14/06/2026,95,56,0
00:57:24 14/06/2026,95,56,0
00:57:25 14/06/2026,95,56,0
00:57:26 14/06/2026,95,56,0
00:57:27 14/06/2026,95,57,0
00:57:28 14/06/2026,95,57,0
00:57:29 14/06/2026,94,57,0
00:57:30 14/06/2026,94,57,0
00:57:31 14/06/2026,94,57,0
00:57:32 14/06/2026,94,57,0
00:57:33 14/06/2026,94,58,0
00:57:34 14/06/2026,94,58,0
00:57:35 14/06/2026,94,58,0
00:57:36 14/06/2026,94,58,0
00:57:37 14/06/2026,94,58,0
00:57:38 14/06/2026,94,58,0
00:57:39 14/06/2026,94,58,0
00:57:40 14/06/2026,94,57,0
00:57:41 14/06/2026,94,57,0
00:57:42 14/06/2026,94,57,0
00:57:43 14/06/2026,94,57,0
00:57:44 14/06/2026,94,58,0
00:57:45 14/06/2026,94,57,0
00:57:46 14/06/2026,94,57,0
00:57:47 14/06/2026,94,57,0
00:57:48 14/06/2026,94,57,0
00:57:49 14/06/2026,94,56,0
00:57:50 14/06/2026,94,56,0
00:57:51 14/06/2026,94,56,0
00:57:52 14/06/2026,94,57,0
00:57:53 14/06/2026,94,57,0
00:57:54 14/06/2026,94,57,0
00:57:55 14/06/2026,95,57,0
00:57:56 14/06/2026,95,57,0
00:57:57 14/06/2026,95,56,0
00:57:58 14/06/2026,95,56,0
00:57:59 14/06/2026,95,55,0
00:58:00 14/06/2026,94,55,0
00:58:01 14/06/2026,94,55,0
00:58:02 14/06/2026,94,55,0
00:58:03 14/06/2026,94,55,0
00:58:04 14/06/2026,94,56,0
00:58:05 14/06/2026,94,56,0
00:58:06 14/06/2026,94,56,0
00:58:07 14/06/2026,94,56,0
00:58:08 14/06/2026,94,56,0
00:58:09 14/06/2026,94,56,0
00:58:10 14/06/2026,95,56,0
00:58:11 14/06/2026,95,55,0
00:58:12 14/06/2026,95,55,0
00:58:13 14/06/2026,95,55,0
00:58:14 14/06/2026,95,56,0
00:58:15 14/06/2026,95,56,0
00:58:16 14/06/2026,95,56,0
00:58:17 14/06/2026,95,57,0
00:58:18 14/06/2026,94,57,0
00:58:19 14/06/2026,94,58,0
00:58:20 14/06/2026,94,58,0
00:58:21 14/06/2026,95,58,0
00:58:22 14/06/2026,95,58,0
00:58:23 14/06/2026,95,58,0
00:58:24 14/06/2026,95,58,0
00:58:25 14/06/2026,95,58,0
00:58:26 14/06/2026,95,58,0
00:58:27 14/06/2026,95,58,0
00:58:28 14/06/2026,94,58,0
00:58:29 14/06/2026,94,58,0
00:58:30 14/06/2026,94,58,0
00:58:31 14/06/2026,94,59,0
00:58:32 14/06/2026,94,59,0
00:58:33 14/06/2026,94,59,0
00:58:34 14/06/2026,94,59,0
00:58:35 14/06/2026,94,58,0
00:58:36 14/06/2026,94,58,0
00:58:37 14/06/2026,94,58,0
00:58:38 14/06/2026,94,58,0
00:58:39 14/06/2026,94,57,0
00:58:40 14/06/2026,94,57,0
00:58:41 14/06/2026,94,57,0
00:58:42 14/06/2026,94,57,0
00:58:43 14/06/2026,94,57,0
00:58:44 14/06/2026,94,57,0
00:58:45 14/06/2026,94,57,0
00:58:46 14/06/2026,94,57,0
00:58:47 14/06/2026,94,57,0
00:58:48 14/06/2026,94,57,0
00:58:49 14/06/2026,94,58,0
00:58:50 14/06/2026,95,58,0
00:58:51 14/06/2026,95,59,0
00:58:52 14/06/2026,95,60,0
00:58:53 14/06/2026,95,61,0
00:58:54 14/06/2026,96,61,0
00:58:55 14/06/2026,96,61,0
00:58:56 14/06/2026,96,60,0
00:58:57 14/06/2026,96,59,0
00:58:58 14/06/2026,96,58,0
00:58:59 14/06/2026,96,58,0
00:59:00 14/06/2026,96,57,0
00:59:01 14/06/2026,96,57,0
00:59:02 14/06/2026,96,57,0
00:59:03 14/06/2026,96,57,0
00:59:04 14/06/2026,95,57,0
00:59:05 14/06/2026,95,57,0
00:59:06 14/06/2026,95,57,0
00:59:07 14/06/2026,95,57,0
00:59:08 14/06/2026,95,57,0
00:59:09 14/06/2026,95,57,0
00:59:10 14/06/2026,95,57,0
00:59:11 14/06/2026,95,57,0
00:59:12 14/06/2026,95,57,0
00:59:13 14/06/2026,95,58,0
00:59:14 14/06/2026,95,58,0
00:59:15 14/06/2026,95,58,0
00:59:16 14/06/2026,95,58,0
00:59:17 14/06/2026,95,57,0
00:59:18 14/06/2026,94,57,0
00:59:19 14/06/2026,94,57,0
00:59:20 14/06/2026,95,57,0
00:59:21 14/06/2026,95,57,0
00:59:22 14/06/2026,95,57,0
00:59:23 14/06/2026,94,57,0
00:59:24 14/06/2026,94,57,0
00:59:25 14/06/2026,94,57,0
00:59:26 14/06/2026,94,57,0
00:59:27 14/06/2026,94,57,0
00:59:28 14/06/2026,94,57,0
00:59:29 14/06/2026,94,57,0
00:59:30 14/06/2026,94,57,0
00:59:31 14/06/2026,94,57,0
00:59:32 14/06/2026,94,57,0
00:59:33 14/06/2026,94,57,0
00:59:34 14/06/2026,94,57,0
00:59:35 14/06/2026,94,58,0
00:59:36 14/06/2026,94,58,0
00:59:37 14/06/2026,94,58,0
00:59:38 14/06/2026,94,59,0
00:59:39 14/06/2026,94,59,0
00:59:40 14/06/2026,94,60,0
00:59:41 14/06/2026,94,60,0
00:59:42 14/06/2026,94,60,0
00:59:43 14/06/2026,94,60,0
00:59:44 14/06/2026,94,60,0
00:59:45 14/06/2026,95,59,0
00:59:46 14/06/2026,95,59,0
00:59:47 14/06/2026,95,59,0
00:59:48 14/06/2026,95,58,0
00:59:49 14/06/2026,95,58,0
00:59:50 14/06/2026,94,58,0
00:59:51 14/06/2026,94,58,0
00:59:52 14/06/2026,94,58,0
00:59:53 14/06/2026,94,58,0
00:59:54 14/06/2026,94,57,0
00:59:55 14/06/2026,94,57,0
00:59:56 14/06/2026,94,57,0
00:59:57 14/06/2026,95,56,0
00:59:58 14/06/2026,95,56,0
00:59:59 14/06/2026,95,56,0
01:00:00 14/06/2026,95,56,0
01:00:01 14/06/2026,95,56,0
01:00:02 14/06/2026,95,56,0
01:00:03 14/06/2026,95,56,0
01:00:04 14/06/2026,95,56,0
01:00:05 14/06/2026,95,56,0
01:00:06 14/06/2026,95,56,0
01:00:07 14/06/2026,95,55,0
01:00:08 14/06/2026,95,55,0
01:00:09 14/06/2026,95,55,0
01:00:10 14/06/2026,95,55,0
01:00:11 14/06/2026,95,55,0
01:00:12 14/06/2026,95,56,0
01:00:13 14/06/2026,95,57,0
01:00:14 14/06/2026,95,57,0
01:00:15 14/06/2026,95,58,0
01:00:16 14/06/2026,95,58,0
01:00:17 14/06/2026,95,58,0
01:00:18 14/06/2026,95,58,0
01:00:19 14/06/2026,95,58,0
01:00:20 14/06/2026,95,58,0
01:00:21 14/06/2026,95,58,0
01:00:22 14/06/2026,95,58,0
01:00:23 14/06/2026,95,58,0
01:00:24 14/06/2026,95,58,0
01:00:25 14/06/2026,95,58,0
01:00:26 14/06/2026,95,58,0
01:00:27 14/06/2026,95,57,0
01:00:28 14/06/2026,95,56,0
01:00:29 14/06/2026,95,55,0
01:00:30 14/06/2026,95,55,0
01:00:31 14/06/2026,95,54,0
01:00:32 14/06/2026,95,54,0
01:00:33 14/06/2026,95,55,0
01:00:34 14/06/2026,95,55,0
01:00:35 14/06/2026,95,56,0
01:00:36 14/06/2026,95,56,0
01:00:37 14/06/2026,95,57,0
01:00:38 14/06/2026,95,57,0
01:00:39 14/06/2026,95,57,0
01:00:40 14/06/2026,95,57,0
01:00:41 14/06/2026,95,57,0
01:00:42 14/06/2026,95,57,0
01:00:43 14/06/2026,95,57,0
01:00:44 14/06/2026,95,57,0
01:00:45 14/06/2026,95,57,0
01:00:46 14/06/2026,95,57,0
01:00:47 14/06/2026,95,57,0
01:00:48 14/06/2026,95,56,0
01:00:49 14/06/2026,95,56,0
01:00:50 14/06/2026,95,56,0
01:00:51 14/06/2026,95,56,0
01:00:52 14/06/2026,95,56,0
01:00:53 14/06/2026,95,56,0
01:00:54 14/06/2026,94,57,0
01:00:55 14/06/2026,94,58,0
01:00:56 14/06/2026,94,58,0
01:00:57 14/06/2026,94,58,0
01:00:58 14/06/2026,95,58,0
01:00:59 14/06/2026,95,58,0
01:01:00 14/06/2026,95,58,0
01:01:01 14/06/2026,95,58,0
01:01:02 14/06/2026,95,58,0
01:01:03 14/06/2026,95,59,0
01:01:04 14/06/2026,95,59,0
01:01:05 14/06/2026,95,58,0
01:01:06 14/06/2026,95,58,0
01:01:07 14/06/2026,95,58,0
01:01:08 14/06/2026,95,58,0
01:01:09 14/06/2026,95,57,0
01:01:10 14/06/2026,95,56,0
01:01:11 14/06/2026,95,56,0
01:01:12 14/06/2026,95,56,0
01:01:13 14/06/2026,95,55,0
01:01:14 14/06/2026,95,55,0
01:01:15 14/06/2026,95,55,0
01:01:16 14/06/2026,95,56,0
01:01:17 14/06/2026,95,56,0
01:01:18 14/06/2026,95,56,0
01:01:19 14/06/2026,95,56,0
01:01:20 14/06/2026,95,56,0
01:01:21 14/06/2026,95,57,0
01:01:22 14/06/2026,95,57,0
01:01:23 14/06/2026,95,57,0
01:01:24 14/06/2026,95,57,0
01:01:25 14/06/2026,95,57,0
01:01:26 14/06/2026,95,56,0
01:01:27 14/06/2026,94,56,0
01:01:28 14/06/2026,94,56,0
01:01:29 14/06/2026,94,56,0
01:01:30 14/06/2026,94,56,0
01:01:31 14/06/2026,94,56,0
01:01:32 14/06/2026,94,57,0
01:01:33 14/06/2026,94,57,0
01:01:34 14/06/2026,94,57,0
01:01:35 14/06/2026,94,57,0
01:01:36 14/06/2026,94,57,0
01:01:37 14/06/2026,94,57,0
01:01:38 14/06/2026,94,56,0
01:01:39 14/06/2026,94,56,0
01:01:40 14/06/2026,94,55,0
01:01:41 14/06/2026,93,55,0
01:01:42 14/06/2026,93,55,0
01:01:43 14/06/2026,94,56,0
01:01:44 14/06/2026,94,56,0
01:01:45 14/06/2026,94,57,0
01:01:46 14/06/2026,94,57,0
01:01:47 14/06/2026,94,57,0
01:01:48 14/06/2026,94,57,0
01:01:49 14/06/2026,95,57,0
01:01:50 14/06/2026,95,57,0
01:01:51 14/06/2026,95,56,0
01:01:52 14/06/2026,95,56,0
01:01:53 14/06/2026,95,57,0
01:01:54 14/06/2026,95,57,0
01:01:55 14/06/2026,95,57,0
01:01:56 14/06/2026,95,57,0
01:01:57 14/06/2026,95,57,0
01:01:58 14/06/2026,95,58,0
01:01:59 14/06/2026,95,58,0
01:02:00 14/06/2026,95,58,0
01:02:01 14/06/2026,95,58,0
01:02:02 14/06/2026,95,58,0
01:02:03 14/06/2026,95,58,0
01:02:04 14/06/2026,95,58,0
01:02:05 14/06/2026,95,58,0
01:02:06 14/06/2026,95,58,0
01:02:07 14/06/2026,95,58,0
01:02:08 14/06/2026,95,58,0
01:02:09 14/06/2026,95,58,0
01:02:10 14/06/2026,95,57,0
01:02:11 14/06/2026,95,57,0
01:02:12 14/06/2026,95,57,0
01:02:13 14/06/2026,95,57,0
01:02:14 14/06/2026,95,56,0
01:02:15 14/06/2026,95,56,0
01:02:16 14/06/2026,95,56,0
01:02:17 14/06/2026,94,56,0
01:02:18 14/06/2026,94,56,0
01:02:19 14/06/2026,94,56,0
01:02:20 14/06/2026,94,56,0
01:02:21 14/06/2026,94,56,0
01:02:22 14/06/2026,94,56,0
01:02:23 14/06/2026,94,56,0
01:02:24 14/06/2026,94,57,0
01:02:25 14/06/2026,94,56,0
01:02:26 14/06/2026,94,56,0
01:02:27 14/06/2026,94,57,2
01:02:28 14/06/2026,94,57,0
01:02:29 14/06/2026,94,57,0
01:02:30 14/06/2026,94,57,2
01:02:31 14/06/2026,94,58,0
01:02:32 14/06/2026,94,58,0
01:02:33 14/06/2026,94,59,0
01:02:34 14/06/2026,94,59,0
01:02:35 14/06/2026,94,58,0
01:02:36 14/06/2026,94,58,0
01:02:37 14/06/2026,94,59,0
01:02:38 14/06/2026,94,58,0
01:02:39 14/06/2026,94,57,0
01:02:40 14/06/2026,94,57,0
01:02:41 14/06/2026,94,57,0
01:02:42 14/06/2026,94,60,0
01:02:43 14/06/2026,95,64,0
01:02:44 14/06/2026,95,66,0
01:02:45 14/06/2026,95,69,0
01:02:46 14/06/2026,96,70,0
01:02:47 14/06/2026,96,72,0
01:02:48 14/06/2026,96,72,0
01:02:49 14/06/2026,96,70,0
01:02:50 14/06/2026,96,68,0
01:02:51 14/06/2026,96,66,0
01:02:52 14/06/2026,96,65,0
01:02:53 14/06/2026,97,64,0
01:02:54 14/06/2026,97,64,0
01:02:55 14/06/2026,97,64,0
01:02:56 14/06/2026,97,63,0
01:02:57 14/06/2026,97,63,0
01:02:58 14/06/2026,97,62,0
01:02:59 14/06/2026,97,61,0
01:03:00 14/06/2026,97,61,0
01:03:01 14/06/2026,97,61,0
01:03:02 14/06/2026,97,61,0
01:03:03 14/06/2026,97,62,0
01:03:04 14/06/2026,97,63,0
01:03:05 14/06/2026,97,63,0
01:03:06 14/06/2026,97,63,0
01:03:07 14/06/2026,97,63,0
01:03:08 14/06/2026,97,62,0
01:03:09 14/06/2026,97,60,0
01:03:10 14/06/2026,97,58,0
01:03:11 14/06/2026,97,56,0
01:03:12 14/06/2026,97,55,0
01:03:13 14/06/2026,97,54,0
01:03:14 14/06/2026,97,54,0
01:03:15 14/06/2026,97,54,0
01:03:16 14/06/2026,97,55,0
01:03:17 14/06/2026,96,55,0
01:03:18 14/06/2026,96,55,0
01:03:19 14/06/2026,96,55,0
01:03:20 14/06/2026,96,55,0
01:03:21 14/06/2026,96,55,0
01:03:22 14/06/2026,96,55,0
01:03:23 14/06/2026,95,55,0
01:03:24 14/06/2026,95,55,0
01:03:25 14/06/2026,95,55,0
01:03:26 14/06/2026,95,55,0
01:03:27 14/06/2026,95,54,0
01:03:28 14/06/2026,95,54,0
01:03:29 14/06/2026,95,54,0
01:03:30 14/06/2026,95,55,0
01:03:31 14/06/2026,95,55,0
01:03:32 14/06/2026,95,55,0
01:03:33 14/06/2026,95,55,0
01:03:34 14/06/2026,95,55,0
01:03:35 14/06/2026,95,54,0
01:03:36 14/06/2026,95,54,0
01:03:37 14/06/2026,95,53,0
01:03:38 14/06/2026,95,53,0
01:03:39 14/06/2026,96,54,0
01:03:40 14/06/2026,96,54,0
01:03:41 14/06/2026,96,55,0
01:03:42 14/06/2026,96,56,0
01:03:43 14/06/2026,96,56,0
01:03:44 14/06/2026,96,56,0
01:03:45 14/06/2026,96,56,0
01:03:46 14/06/2026,95,56,0
01:03:47 14/06/2026,95,55,0
01:03:48 14/06/2026,95,55,0
01:03:49 14/06/2026,95,54,0
01:03:50 14/06/2026,95,54,0
01:03:51 14/06/2026,95,54,0
01:03:52 14/06/2026,95,55,0
01:03:53 14/06/2026,95,55,0
01:03:54 14/06/2026,95,56,0
01:03:55 14/06/2026,95,56,0
01:03:56 14/06/2026,95,57,0
01:03:57 14/06/2026,95,57,0
01:03:58 14/06/2026,94,56,0
01:03:59 14/06/2026,94,56,0
01:04:00 14/06/2026,94,56,0
01:04:01 14/06/2026,94,55,0
01:04:02 14/06/2026,94,55,0
01:04:03 14/06/2026,94,55,0
01:04:04 14/06/2026,94,55,0
01:04:05 14/06/2026,94,55,0
01:04:06 14/06/2026,94,55,0
01:04:07 14/06/2026,94,55,0
01:04:08 14/06/2026,94,55,0
01:04:09 14/06/2026,94,55,0
01:04:10 14/06/2026,94,56,0
01:04:11 14/06/2026,94,56,0
01:04:12 14/06/2026,94,57,0
01:04:13 14/06/2026,94,58,0
01:04:14 14/06/2026,94,59,0
01:04:15 14/06/2026,94,59,0
01:04:16 14/06/2026,95,59,0
01:04:17 14/06/2026,95,59,0
01:04:18 14/06/2026,95,59,0
01:04:19 14/06/2026,95,59,0
01:04:20 14/06/2026,95,59,0
01:04:21 14/06/2026,95,59,0
01:04:22 14/06/2026,95,59,0
01:04:23 14/06/2026,95,59,0
01:04:24 14/06/2026,95,59,0
01:04:25 14/06/2026,95,59,0
01:04:26 14/06/2026,95,58,0
01:04:27 14/06/2026,95,58,0
01:04:28 14/06/2026,96,57,0
01:04:29 14/06/2026,96,56,0
01:04:30 14/06/2026,96,56,0
01:04:31 14/06/2026,96,55,0
01:04:32 14/06/2026,96,55,0
01:04:33 14/06/2026,96,55,0
01:04:34 14/06/2026,96,55,0
01:04:35 14/06/2026,96,54,0
01:04:36 14/06/2026,96,54,0
01:04:37 14/06/2026,96,54,0
01:04:38 14/06/2026,96,54,0
01:04:39 14/06/2026,96,54,0
01:04:40 14/06/2026,95,54,0
01:04:41 14/06/2026,95,54,0
01:04:42 14/06/2026,95,54,0
01:04:43 14/06/2026,95,54,0
01:04:44 14/06/2026,95,55,0
01:04:45 14/06/2026,95,56,0
01:04:46 14/06/2026,94,56,0
01:04:47 14/06/2026,94,57,0
01:04:48 14/06/2026,94,57,0
01:04:49 14/06/2026,94,57,0
01:04:50 14/06/2026,94,57,0
01:04:51 14/06/2026,94,57,0
01:04:52 14/06/2026,94,57,0
01:04:53 14/06/2026,94,57,0
01:04:54 14/06/2026,94,57,0
01:04:55 14/06/2026,94,57,0
01:04:56 14/06/2026,95,58,0
01:04:57 14/06/2026,95,59,0
01:04:58 14/06/2026,95,60,0
01:04:59 14/06/2026,95,61,0
01:05:00 14/06/2026,95,61,0
01:05:01 14/06/2026,95,62,0
01:05:02 14/06/2026,95,62,0
01:05:03 14/06/2026,95,62,0
01:05:04 14/06/2026,96,61,0
01:05:05 14/06/2026,96,61,0
01:05:06 14/06/2026,96,60,0
01:05:07 14/06/2026,96,60,0
01:05:08 14/06/2026,96,60,0
01:05:09 14/06/2026,96,60,0
01:05:10 14/06/2026,96,61,0
01:05:11 14/06/2026,96,63,0
01:05:12 14/06/2026,96,64,0
01:05:13 14/06/2026,96,66,0
01:05:14 14/06/2026,96,66,0
01:05:15 14/06/2026,96,66,0
01:05:16 14/06/2026,96,66,0
01:05:17 14/06/2026,96,65,0
01:05:18 14/06/2026,96,63,0
01:05:19 14/06/2026,96,61,0
01:05:20 14/06/2026,96,59,0
01:05:21 14/06/2026,96,58,0
01:05:22 14/06/2026,96,57,0
01:05:23 14/06/2026,96,57,0
01:05:24 14/06/2026,96,56,0
01:05:25 14/06/2026,96,56,0
01:05:26 14/06/2026,96,57,0
01:05:27 14/06/2026,96,57,0
01:05:28 14/06/2026,96,58,0
01:05:29 14/06/2026,96,58,0
01:05:30 14/06/2026,96,58,0
01:05:31 14/06/2026,96,58,0
01:05:32 14/06/2026,96,58,0
01:05:33 14/06/2026,95,57,0
01:05:34 14/06/2026,95,57,0
01:05:35 14/06/2026,95,56,0
01:05:36 14/06/2026,95,56,0
01:05:37 14/06/2026,95,56,0
01:05:38 14/06/2026,95,56,0
01:05:39 14/06/2026,94,56,0
01:05:40 14/06/2026,94,56,0
01:05:41 14/06/2026,94,56,0
01:05:42 14/06/2026,94,56,0
01:05:43 14/06/2026,94,57,0
01:05:44 14/06/2026,94,57,0
01:05:45 14/06/2026,94,57,0
01:05:46 14/06/2026,94,58,0
01:05:47 14/06/2026,94,58,0
01:05:48 14/06/2026,94,59,0
01:05:49 14/06/2026,94,59,0
01:05:50 14/06/2026,94,59,0
01:05:51 14/06/2026,94,59,0
01:05:52 14/06/2026,94,59,0
01:05:53 14/06/2026,94,59,0
01:05:54 14/06/2026,94,59,0
01:05:55 14/06/2026,94,59,0
01:05:56 14/06/2026,94,59,0
01:05:57 14/06/2026,94,58,0
01:05:58 14/06/2026,94,58,0
01:05:59 14/06/2026,94,57,0
01:06:00 14/06/2026,94,56,0
01:06:01 14/06/2026,94,55,0
01:06:02 14/06/2026,94,54,0
01:06:03 14/06/2026,95,53,0
01:06:04 14/06/2026,95,53,0
01:06:05 14/06/2026,95,53,0
01:06:06 14/06/2026,95,54,0
01:06:07 14/06/2026,95,54,0
01:06:08 14/06/2026,95,55,0
01:06:09 14/06/2026,95,55,0
01:06:10 14/06/2026,95,55,0
01:06:11 14/06/2026,95,56,0
01:06:12 14/06/2026,95,56,0
01:06:13 14/06/2026,95,55,0
01:06:14 14/06/2026,95,55,0
01:06:15 14/06/2026,95,55,0
01:06:16 14/06/2026,95,55,0
01:06:17 14/06/2026,95,55,0
01:06:18 14/06/2026,95,55,0
01:06:19 14/06/2026,95,55,0
01:06:20 14/06/2026,95,56,0
01:06:21 14/06/2026,95,56,0
01:06:22 14/06/2026,95,57,0
01:06:23 14/06/2026,95,57,0
01:06:24 14/06/2026,95,57,0
01:06:25 14/06/2026,94,58,0
01:06:26 14/06/2026,94,58,0
01:06:27 14/06/2026,94,58,0
01:06:28 14/06/2026,94,58,0
01:06:29 14/06/2026,94,58,0
01:06:30 14/06/2026,94,58,0
01:06:31 14/06/2026,94,59,0
01:06:32 14/06/2026,94,59,0
01:06:33 14/06/2026,94,59,0
01:06:34 14/06/2026,94,58,0
01:06:35 14/06/2026,94,58,0
01:06:36 14/06/2026,94,57,0
01:06:37 14/06/2026,94,57,0
01:06:38 14/06/2026,94,56,0
01:06:39 14/06/2026,94,55,0
01:06:40 14/06/2026,94,55,0
01:06:41 14/06/2026,95,55,0
01:06:42 14/06/2026,95,55,0
01:06:43 14/06/2026,95,56,0
01:06:44 14/06/2026,95,56,0
01:06:45 14/06/2026,95,57,0
01:06:46 14/06/2026,95,57,0
01:06:47 14/06/2026,95,57,0
01:06:48 14/06/2026,95,57,0
01:06:49 14/06/2026,95,57,0
01:06:50 14/06/2026,95,57,0
01:06:51 14/06/2026,95,56,0
01:06:52 14/06/2026,95,56,0
01:06:53 14/06/2026,95,56,0
01:06:54 14/06/2026,95,56,0
01:06:55 14/06/2026,95,55,0
01:06:56 14/06/2026,95,55,0
01:06:57 14/06/2026,95,55,0
01:06:58 14/06/2026,95,54,0
