Time,Oxygen Level,Pulse Rate,Motion
01:50:09 03/07/2026,96,48,0
01:50:10 03/07/2026,96,48,0
01:50:11 03/07/2026,96,48,0
01:50:12 03/07/2026,96,47,0
01:50:13 03/07/2026,96,47,0
01:50:14 03/07/2026,96,47,0
01:50:15 03/07/2026,96,47,0
01:50:16 03/07/2026,96,47,0
01:50:17 03/07/2026,96,47,0
01:50:18 03/07/2026,96,47,0
01:50:19 03/07/2026,96,47,0
01:50:20 03/07/2026,96,48,0
01:50:21 03/07/2026,96,48,0
01:50:22 03/07/2026,96,47,0
01:50:23 03/07/2026,96,48,0
01:50:24 03/07/2026,96,48,0
01:50:25 03/07/2026,96,48,0
01:50:26 03/07/2026,96,47,0
01:50:27 03/07/2026,96,47,0
01:50:28 03/07/2026,96,47,0
01:50:29 03/07/2026,96,47,0
01:50:30 03/07/2026,96,47,0
01:50:31 03/07/2026,96,47,0
01:50:32 03/07/2026,96,47,0
01:50:33 03/07/2026,96,47,0
01:50:34 03/07/2026,96,47,0
01:50:35 03/07/2026,96,47,0
01:50:36 03/07/2026,96,48,0
01:50:37 03/07/2026,96,48,0
01:50:38 03/07/2026,96,48,0
01:50:39 03/07/2026,96,48,0
01:50:40 03/07/2026,96,48,0
01:50:41 03/07/2026,96,48,0
01:50:42 03/07/2026,96,48,0
01:50:43 03/07/2026,96,48,0
01:50:44 03/07/2026,96,48,0
01:50:45 03/07/2026,96,48,0
01:50:46 03/07/2026,96,48,0
01:50:47 03/07/2026,96,48,0
01:50:48 03/07/2026,96,47,0
01:50:49 03/07/2026,96,46,0
01:50:50 03/07/2026,96,46,0
01:50:51 03/07/2026,96,46,0
01:50:52 03/07/2026,96,46,0
01:50:53 03/07/2026,96,46,0
01:50:54 03/07/2026,96,47,0
01:50:55 03/07/2026,96,47,0
01:50:56 03/07/2026,96,48,0
01:50:57 03/07/2026,96,48,0
01:50:58 03/07/2026,96,48,0
01:50:59 03/07/2026,96,48,0
01:51:00 03/07/2026,96,49,0
01:51:01 03/07/2026,96,49,0
01:51:02 03/07/2026,96,49,0
01:51:03 03/07/2026,96,49,0
01:51:04 03/07/2026,96,49,0
01:51:05 03/07/2026,96,48,0
01:51:06 03/07/2026,96,48,0
01:51:07 03/07/2026,96,48,0
01:51:08 03/07/2026,96,47,0
01:51:09 03/07/2026,96,47,0
01:51:10 03/07/2026,96,46,0
01:51:11 03/07/2026,96,46,0
01:51:12 03/07/2026,96,47,0
01:51:13 03/07/2026,96,47,0
01:51:14 03/07/2026,96,48,0
01:51:15 03/07/2026,96,48,0
01:51:16 03/07/2026,96,49,0
01:51:17 03/07/2026,96,49,0
01:51:18 03/07/2026,96,49,0
01:51:19 03/07/2026,96,49,0
01:51:20 03/07/2026,96,48,0
01:51:21 03/07/2026,96,48,0
01:51:22 03/07/2026,96,47,0
01:51:23 03/07/2026,96,46,0
01:51:24 03/07/2026,96,46,0
01:51:25 03/07/2026,96,46,0
01:51:26 03/07/2026,96,46,0
01:51:27 03/07/2026,96,46,0
01:51:28 03/07/2026,96,46,0
01:51:29 03/07/2026,96,46,0
01:51:30 03/07/2026,96,47,0
01:51:31 03/07/2026,96,47,0
01:51:32 03/07/2026,96,47,0
01:51:33 03/07/2026,96,47,0
01:51:34 03/07/2026,96,47,0
01:51:35 03/07/2026,96,47,0
01:51:36 03/07/2026,96,47,0
01:51:37 03/07/2026,96,47,0
01:51:38 03/07/2026,96,47,0
01:51:39 03/07/2026,96,46,0
01:51:40 03/07/2026,96,46,0
01:51:41 03/07/2026,96,46,0
01:51:42 03/07/2026,96,47,0
01:51:43 03/07/2026,96,47,0
01:51:44 03/07/2026,96,46,0
01:51:45 03/07/2026,96,46,0
01:51:46 03/07/2026,96,46,0
01:51:47 03/07/2026,96,47,0
01:51:48 03/07/2026,96,47,0
01:51:49 03/07/2026,96,47,0
01:51:50 03/07/2026,96,47,0
01:51:51 03/07/2026,96,48,0
01:51:52 03/07/2026,96,48,0
01:51:53 03/07/2026,96,48,0
01:51:54 03/07/2026,96,47,0
01:51:55 03/07/2026,96,47,0
01:51:56 03/07/2026,96,46,0
01:51:57 03/07/2026,96,46,0
01:51:58 03/07/2026,96,46,0
01:51:59 03/07/2026,95,46,0
01:52:00 03/07/2026,95,47,0
01:52:01 03/07/2026,95,47,0
01:52:02 03/07/2026,95,48,0
01:52:03 03/07/2026,95,48,0
01:52:04 03/07/2026,95,49,0
01:52:05 03/07/2026,95,49,0
01:52:06 03/07/2026,95,49,0
01:52:07 03/07/2026,95,49,0
01:52:08 03/07/2026,96,49,0
01:52:09 03/07/2026,96,49,0
01:52:10 03/07/2026,96,49,0
01:52:11 03/07/2026,96,49,0
01:52:12 03/07/2026,96,49,0
01:52:13 03/07/2026,96,48,0
01:52:14 03/07/2026,96,49,0
01:52:15 03/07/2026,96,49,0
01:52:16 03/07/2026,96,49,0
01:52:17 03/07/2026,96,49,0
01:52:18 03/07/2026,96,49,0
01:52:19 03/07/2026,96,49,0
01:52:20 03/07/2026,96,49,0
01:52:21 03/07/2026,96,49,0
01:52:22 03/07/2026,96,50,0
01:52:23 03/07/2026,96,50,0
01:52:24 03/07/2026,96,50,0
01:52:25 03/07/2026,96,50,0
01:52:26 03/07/2026,96,50,0
01:52:27 03/07/2026,96,50,0
01:52:28 03/07/2026,96,49,0
01:52:29 03/07/2026,96,49,0
01:52:30 03/07/2026,96,49,0
01:52:31 03/07/2026,96,49,0
01:52:32 03/07/2026,96,48,0
01:52:33 03/07/2026,96,48,0
01:52:34 03/07/2026,96,48,0
01:52:35 03/07/2026,96,48,0
01:52:36 03/07/2026,96,48,0
01:52:37 03/07/2026,96,48,0
01:52:38 03/07/2026,96,48,0
01:52:39 03/07/2026,96,48,0
01:52:40 03/07/2026,96,48,0
01:52:41 03/07/2026,96,48,0
01:52:42 03/07/2026,96,48,0
01:52:43 03/07/2026,96,48,0
01:52:44 03/07/2026,96,48,0
01:52:45 03/07/2026,96,48,0
01:52:46 03/07/2026,96,48,0
01:52:47 03/07/2026,96,48,0
01:52:48 03/07/2026,96,48,0
01:52:49 03/07/2026,96,48,0
01:52:50 03/07/2026,96,48,0
01:52:51 03/07/2026,96,48,0
01:52:52 03/07/2026,96,48,0
01:52:53 03/07/2026,96,48,0
01:52:54 03/07/2026,96,48,0
01:52:55 03/07/2026,96,48,0
01:52:56 03/07/2026,96,47,0
01:52:57 03/07/2026,96,47,0
01:52:58 03/07/2026,96,47,0
01:52:59 03/07/2026,96,48,0
01:53:00 03/07/2026,96,47,0
01:53:01 03/07/2026,96,47,0
01:53:02 03/07/2026,96,47,0
01:53:03 03/07/2026,96,47,0
01:53:04 03/07/2026,96,48,0
01:53:05 03/07/2026,96,48,0
01:53:06 03/07/2026,96,48,0
01:53:07 03/07/2026,96,47,0
01:53:08 03/07/2026,96,47,0
01:53:09 03/07/2026,96,47,0
01:53:10 03/07/2026,96,47,0
01:53:11 03/07/2026,96,47,0
01:53:12 03/07/2026,96,47,0
01:53:13 03/07/2026,96,47,0
01:53:14 03/07/2026,96,47,0
01:53:15 03/07/2026,96,48,0
01:53:16 03/07/2026,96,48,0
01:53:17 03/07/2026,96,48,0
01:53:18 03/07/2026,96,48,0
01:53:19 03/07/2026,96,49,0
01:53:20 03/07/2026,96,49,0
01:53:21 03/07/2026,96,48,0
01:53:22 03/07/2026,96,48,0
01:53:23 03/07/2026,96,48,0
01:53:24 03/07/2026,96,48,0
01:53:25 03/07/2026,96,48,0
01:53:26 03/07/2026,96,48,0
01:53:27 03/07/2026,96,48,0
01:53:28 03/07/2026,96,48,0
01:53:29 03/07/2026,96,48,0
01:53:30 03/07/2026,96,48,0
01:53:31 03/07/2026,96,48,0
01:53:32 03/07/2026,96,48,0
01:53:33 03/07/2026,96,49,0
01:53:34 03/07/2026,96,49,0
01:53:35 03/07/2026,96,49,0
01:53:36 03/07/2026,96,49,0
01:53:37 03/07/2026,96,49,0
01:53:38 03/07/2026,96,48,0
01:53:39 03/07/2026,96,48,0
01:53:40 03/07/2026,96,48,0
01:53:41 03/07/2026,96,48,0
01:53:42 03/07/2026,96,48,0
01:53:43 03/07/2026,96,48,0
01:53:44 03/07/2026,96,48,0
01:53:45 03/07/2026,96,48,0
01:53:46 03/07/2026,96,49,0
01:53:47 03/07/2026,96,49,0
01:53:48 03/07/2026,96,49,0
01:53:49 03/07/2026,96,49,0
01:53:50 03/07/2026,96,49,0
01:53:51 03/07/2026,96,49,0
01:53:52 03/07/2026,96,49,0
01:53:53 03/07/2026,96,49,0
01:53:54 03/07/2026,96,49,0
01:53:55 03/07/2026,96,48,0
01:53:56 03/07/2026,96,48,0
01:53:57 03/07/2026,96,48,0
01:53:58 03/07/2026,96,48,0
01:53:59 03/07/2026,96,47,0
01:54:00 03/07/2026,96,47,0
01:54:01 03/07/2026,96,47,0
01:54:02 03/07/2026,96,47,0
01:54:03 03/07/2026,96,47,0
01:54:04 03/07/2026,96,47,0
01:54:05 03/07/2026,96,47,0
01:54:06 03/07/2026,96,47,0
01:54:07 03/07/2026,96,47,0
01:54:08 03/07/2026,96,48,0
01:54:09 03/07/2026,96,48,0
01:54:10 03/07/2026,96,48,0
01:54:11 03/07/2026,96,48,0
01:54:12 03/07/2026,96,48,0
01:54:13 03/07/2026,96,48,0
01:54:14 03/07/2026,96,48,0
01:54:15 03/07/2026,96,49,0
01:54:16 03/07/2026,96,49,0
01:54:17 03/07/2026,96,48,0
01:54:18 03/07/2026,96,48,0
01:54:19 03/07/2026,96,48,0
01:54:20 03/07/2026,96,48,0
01:54:21 03/07/2026,96,48,0
01:54:22 03/07/2026,96,48,0
01:54:23 03/07/2026,96,48,0
01:54:24 03/07/2026,96,48,0
01:54:25 03/07/2026,96,48,0
01:54:26 03/07/2026,96,48,0
01:54:27 03/07/2026,96,49,0
01:54:28 03/07/2026,96,49,0
01:54:29 03/07/2026,96,49,0
01:54:30 03/07/2026,96,49,0
01:54:31 03/07/2026,96,49,0
01:54:32 03/07/2026,96,49,0
01:54:33 03/07/2026,96,48,0
01:54:34 03/07/2026,96,48,0
01:54:35 03/07/2026,96,48,0
01:54:36 03/07/2026,96,48,0
01:54:37 03/07/2026,96,48,0
01:54:38 03/07/2026,96,48,0
01:54:39 03/07/2026,96,49,0
01:54:40 03/07/2026,96,49,0
01:54:41 03/07/2026,96,49,0
01:54:42 03/07/2026,96,49,0
01:54:43 03/07/2026,96,49,0
01:54:44 03/07/2026,96,49,0
01:54:45 03/07/2026,96,49,0
01:54:46 03/07/2026,96,49,0
01:54:47 03/07/2026,96,49,0
01:54:48 03/07/2026,96,48,0
01:54:49 03/07/2026,96,48,0
01:54:50 03/07/2026,96,48,0
01:54:51 03/07/2026,96,48,0
01:54:52 03/07/2026,96,48,0
01:54:53 03/07/2026,96,48,0
01:54:54 03/07/2026,96,48,0
01:54:55 03/07/2026,96,48,0
01:54:56 03/07/2026,96,48,0
01:54:57 03/07/2026,96,48,0
01:54:58 03/07/2026,96,49,0
01:54:59 03/07/2026,96,49,0
01:55:00 03/07/2026,96,50,0
01:55:01 03/07/2026,96,50,0
01:55:02 03/07/2026,96,50,0
01:55:03 03/07/2026,96,51,0
01:55:04 03/07/2026,96,50,0
01:55:05 03/07/2026,96,50,0
01:55:06 03/07/2026,96,50,0
01:55:07 03/07/2026,96,49,0
01:55:08 03/07/2026,96,49,0
01:55:09 03/07/2026,96,48,0
01:55:10 03/07/2026,96,48,0
01:55:11 03/07/2026,96,48,0
01:55:12 03/07/2026,96,47,0
01:55:13 03/07/2026,96,47,0
01:55:14 03/07/2026,96,47,0
01:55:15 03/07/2026,96,47,0
01:55:16 03/07/2026,96,47,0
01:55:17 03/07/2026,96,47,0
01:55:18 03/07/2026,96,47,0
01:55:19 03/07/2026,96,47,0
01:55:20 03/07/2026,96,47,0
01:55:21 03/07/2026,96,47,0
01:55:22 03/07/2026,96,48,0
01:55:23 03/07/2026,96,48,0
01:55:24 03/07/2026,96,48,0
01:55:25 03/07/2026,96,48,0
01:55:26 03/07/2026,96,48,0
01:55:27 03/07/2026,96,48,0
01:55:28 03/07/2026,96,48,0
01:55:29 03/07/2026,96,48,0
01:55:30 03/07/2026,96,48,0
01:55:31 03/07/2026,96,48,0
01:55:32 03/07/2026,96,48,0
01:55:33 03/07/2026,96,48,0
01:55:34 03/07/2026,96,47,0
01:55:35 03/07/2026,96,47,0
01:55:36 03/07/2026,96,47,0
01:55:37 03/07/2026,96,47,0
01:55:38 03/07/2026,96,47,0
01:55:39 03/07/2026,96,47,0
01:55:40 03/07/2026,96,47,0
01:55:41 03/07/2026,96,47,0
01:55:42 03/07/2026,96,47,0
01:55:43 03/07/2026,96,48,0
01:55:44 03/07/2026,96,48,0
01:55:45 03/07/2026,96,48,0
01:55:46 03/07/2026,96,47,0
01:55:47 03/07/2026,96,47,0
01:55:48 03/07/2026,96,47,0
01:55:49 03/07/2026,96,47,0
01:55:50 03/07/2026,96,47,0
01:55:51 03/07/2026,96,47,0
01:55:52 03/07/2026,96,47,0
01:55:53 03/07/2026,96,47,0
01:55:54 03/07/2026,96,48,0
01:55:55 03/07/2026,96,48,0
01:55:56 03/07/2026,96,48,0
01:55:57 03/07/2026,96,48,0
01:55:58 03/07/2026,96,48,0
01:55:59 03/07/2026,96,49,0
01:56:00 03/07/2026,96,49,0
01:56:01 03/07/2026,96,49,0
01:56:02 03/07/2026,96,49,0
01:56:03 03/07/2026,96,49,0
01:56:04 03/07/2026,96,49,0
01:56:05 03/07/2026,96,49,0
01:56:06 03/07/2026,96,49,0
01:56:07 03/07/2026,96,49,0
01:56:08 03/07/2026,96,49,0
01:56:09 03/07/2026,96,48,0
01:56:10 03/07/2026,96,48,0
01:56:11 03/07/2026,96,48,0
01:56:12 03/07/2026,96,48,0
01:56:13 03/07/2026,96,49,0
01:56:14 03/07/2026,96,49,0
01:56:15 03/07/2026,96,49,0
01:56:16 03/07/2026,96,49,0
01:56:17 03/07/2026,96,49,0
01:56:18 03/07/2026,96,49,0
01:56:19 03/07/2026,96,49,0
01:56:20 03/07/2026,96,49,0
01:56:21 03/07/2026,96,49,0
01:56:22 03/07/2026,96,49,0
01:56:23 03/07/2026,96,49,0
01:56:24 03/07/2026,96,49,0
01:56:25 03/07/2026,96,49,0
01:56:26 03/07/2026,96,49,0
01:56:27 03/07/2026,96,49,0
01:56:28 03/07/2026,96,49,0
01:56:29 03/07/2026,96,49,0
01:56:30 03/07/2026,96,49,0
01:56:31 03/07/2026,96,49,0
01:56:32 03/07/2026,96,49,0
01:56:33 03/07/2026,96,49,0
01:56:34 03/07/2026,96,49,0
01:56:35 03/07/2026,96,49,0
01:56:36 03/07/2026,96,49,0
01:56:37 03/07/2026,96,49,0
01:56:38 03/07/2026,96,49,0
01:56:39 03/07/2026,96,48,0
01:56:40 03/07/2026,96,48,0
01:56:41 03/07/2026,96,48,0
01:56:42 03/07/2026,96,48,0
01:56:43 03/07/2026,96,48,0
01:56:44 03/07/2026,96,48,0
01:56:45 03/07/2026,96,48,0
01:56:46 03/07/2026,96,48,0
01:56:47 03/07/2026,96,48,0
01:56:48 03/07/2026,96,48,0
01:56:49 03/07/2026,96,48,0
01:56:50 03/07/2026,96,48,0
01:56:51 03/07/2026,96,48,0
01:56:52 03/07/2026,96,49,0
01:56:53 03/07/2026,96,49,0
01:56:54 03/07/2026,96,49,0
01:56:55 03/07/2026,96,50,0
01:56:56 03/07/2026,96,50,0
01:56:57 03/07/2026,96,50,0
01:56:58 03/07/2026,96,50,0
01:56:59 03/07/2026,96,50,0
01:57:00 03/07/2026,96,50,0
01:57:01 03/07/2026,96,50,0
01:57:02 03/07/2026,96,51,0
01:57:03 03/07/2026,96,51,0
01:57:04 03/07/2026,96,51,0
01:57:05 03/07/2026,96,51,0
01:57:06 03/07/2026,96,51,0
01:57:07 03/07/2026,96,51,0
01:57:08 03/07/2026,96,51,0
01:57:09 03/07/2026,96,51,0
01:57:10 03/07/2026,96,51,0
01:57:11 03/07/2026,96,50,0
01:57:12 03/07/2026,96,50,0
01:57:13 03/07/2026,96,50,0
01:57:14 03/07/2026,96,49,0
01:57:15 03/07/2026,96,49,0
01:57:16 03/07/2026,96,49,0
01:57:17 03/07/2026,96,48,0
01:57:18 03/07/2026,96,48,0
01:57:19 03/07/2026,96,48,0
01:57:20 03/07/2026,96,48,0
01:57:21 03/07/2026,96,48,0
01:57:22 03/07/2026,96,48,0
01:57:23 03/07/2026,96,48,0
01:57:24 03/07/2026,96,48,0
01:57:25 03/07/2026,96,48,0
01:57:26 03/07/2026,96,48,0
01:57:27 03/07/2026,96,48,0
01:57:28 03/07/2026,96,48,0
01:57:29 03/07/2026,96,48,0
01:57:30 03/07/2026,96,48,0
01:57:31 03/07/2026,96,48,0
01:57:32 03/07/2026,96,48,0
01:57:33 03/07/2026,96,48,0
01:57:34 03/07/2026,96,48,0
01:57:35 03/07/2026,96,48,0
01:57:36 03/07/2026,96,48,0
01:57:37 03/07/2026,96,48,0
01:57:38 03/07/2026,96,49,0
01:57:39 03/07/2026,96,49,0
01:57:40 03/07/2026,96,49,0
01:57:41 03/07/2026,96,50,0
01:57:42 03/07/2026,96,50,0
01:57:43 03/07/2026,96,50,0
01:57:44 03/07/2026,96,50,0
01:57:45 03/07/2026,96,50,0
01:57:46 03/07/2026,96,49,0
01:57:47 03/07/2026,96,49,0
01:57:48 03/07/2026,96,49,0
01:57:49 03/07/2026,96,49,0
01:57:50 03/07/2026,96,49,0
01:57:51 03/07/2026,96,49,0
01:57:52 03/07/2026,96,49,0
01:57:53 03/07/2026,96,49,0
01:57:54 03/07/2026,96,49,0
01:57:55 03/07/2026,96,49,0
01:57:56 03/07/2026,96,48,0
01:57:57 03/07/2026,96,48,0
01:57:58 03/07/2026,96,48,0
01:57:59 03/07/2026,96,48,0
01:58:00 03/07/2026,96,49,0
01:58:01 03/07/2026,96,49,0
01:58:02 03/07/2026,96,49,0
01:58:03 03/07/2026,96,49,0
01:58:04 03/07/2026,96,50,0
01:58:05 03/07/2026,96,50,0
01:58:06 03/07/2026,96,49,0
01:58:07 03/07/2026,96,49,0
01:58:08 03/07/2026,96,48,0
01:58:09 03/07/2026,96,47,0
01:58:10 03/07/2026,96,47,0
01:58:11 03/07/2026,96,46,0
01:58:12 03/07/2026,96,46,0
01:58:13 03/07/2026,96,47,0
01:58:14 03/07/2026,96,47,0
01:58:15 03/07/2026,96,47,0
01:58:16 03/07/2026,96,47,0
01:58:17 03/07/2026,96,48,0
01:58:18 03/07/2026,96,48,0
01:58:19 03/07/2026,96,48,0
01:58:20 03/07/2026,96,48,0
01:58:21 03/07/2026,96,48,0
01:58:22 03/07/2026,96,48,0
01:58:23 03/07/2026,96,48,0
01:58:24 03/07/2026,96,48,0
01:58:25 03/07/2026,96,48,0
01:58:26 03/07/2026,96,48,0
01:58:27 03/07/2026,96,48,0
01:58:28 03/07/2026,96,48,0
01:58:29 03/07/2026,96,48,0
01:58:30 03/07/2026,96,49,0
01:58:31 03/07/2026,96,49,0
01:58:32 03/07/2026,96,49,0
01:58:33 03/07/2026,96,48,0
01:58:34 03/07/2026,96,48,0
01:58:35 03/07/2026,96,49,0
01:58:36 03/07/2026,96,49,0
01:58:37 03/07/2026,96,49,0
01:58:38 03/07/2026,96,49,0
01:58:39 03/07/2026,96,49,0
01:58:40 03/07/2026,96,49,0
01:58:41 03/07/2026,96,49,0
01:58:42 03/07/2026,96,49,0
01:58:43 03/07/2026,96,49,0
01:58:44 03/07/2026,96,49,0
01:58:45 03/07/2026,96,49,0
01:58:46 03/07/2026,96,49,0
01:58:47 03/07/2026,96,49,0
01:58:48 03/07/2026,96,49,0
01:58:49 03/07/2026,96,49,0
01:58:50 03/07/2026,96,49,0
01:58:51 03/07/2026,96,49,0
01:58:52 03/07/2026,96,49,0
01:58:53 03/07/2026,96,49,0
01:58:54 03/07/2026,96,49,0
01:58:55 03/07/2026,96,49,0
01:58:56 03/07/2026,96,49,0
01:58:57 03/07/2026,96,49,0
01:58:58 03/07/2026,96,49,0
01:58:59 03/07/2026,96,49,0
01:59:00 03/07/2026,96,48,0
01:59:01 03/07/2026,96,48,0
01:59:02 03/07/2026,96,48,0
01:59:03 03/07/2026,96,48,0
01:59:04 03/07/2026,96,48,0
01:59:05 03/07/2026,96,48,0
01:59:06 03/07/2026,96,48,0
01:59:07 03/07/2026,96,48,0
01:59:08 03/07/2026,96,48,0
01:59:09 03/07/2026,96,49,0
01:59:10 03/07/2026,96,49,0
01:59:11 03/07/2026,96,49,0
01:59:12 03/07/2026,96,49,0
01:59:13 03/07/2026,96,49,0
01:59:14 03/07/2026,96,49,0
01:59:15 03/07/2026,96,49,0
01:59:16 03/07/2026,96,49,0
01:59:17 03/07/2026,96,49,0
01:59:18 03/07/2026,96,49,0
01:59:19 03/07/2026,96,49,0
01:59:20 03/07/2026,96,49,0
01:59:21 03/07/2026,96,49,0
01:59:22 03/07/2026,96,49,0
01:59:23 03/07/2026,96,49,0
01:59:24 03/07/2026,96,49,0
01:59:25 03/07/2026,96,49,0
01:59:26 03/07/2026,96,49,0
01:59:27 03/07/2026,96,49,0
01:59:28 03/07/2026,96,49,0
01:59:29 03/07/2026,96,49,0
01:59:30 03/07/2026,96,49,0
01:59:31 03/07/2026,96,49,0
01:59:32 03/07/2026,96,49,0
01:59:33 03/07/2026,96,49,0
01:59:34 03/07/2026,96,49,0
01:59:35 03/07/2026,96,48,0
01:59:36 03/07/2026,96,48,0
01:59:37 03/07/2026,96,47,0
01:59:38 03/07/2026,96,47,0
01:59:39 03/07/2026,96,46,0
01:59:40 03/07/2026,96,46,0
01:59:41 03/07/2026,96,47,0
01:59:42 03/07/2026,96,47,0
01:59:43 03/07/2026,95,47,0
01:59:44 03/07/2026,95,47,0
01:59:45 03/07/2026,95,48,0
01:59:46 03/07/2026,95,48,0
01:59:47 03/07/2026,96,48,0
01:59:48 03/07/2026,96,49,0
01:59:49 03/07/2026,96,49,0
01:59:50 03/07/2026,96,49,0
01:59:51 03/07/2026,96,49,0
01:59:52 03/07/2026,96,49,0
01:59:53 03/07/2026,96,49,0
01:59:54 03/07/2026,96,49,0
01:59:55 03/07/2026,96,49,0
01:59:56 03/07/2026,96,49,0
01:59:57 03/07/2026,96,49,0
01:59:58 03/07/2026,96,49,0
01:59:59 03/07/2026,96,49,0
02:00:00 03/07/2026,96,49,0
02:00:01 03/07/2026,96,49,0
02:00:02 03/07/2026,96,49,0
02:00:03 03/07/2026,96,49,0
02:00:04 03/07/2026,96,49,0
02:00:05 03/07/2026,96,49,0
02:00:06 03/07/2026,96,49,0
02:00:07 03/07/2026,96,48,0
02:00:08 03/07/2026,96,48,0
02:00:09 03/07/2026,96,48,0
02:00:10 03/07/2026,96,48,0
02:00:11 03/07/2026,96,48,0
02:00:12 03/07/2026,96,48,0
02:00:13 03/07/2026,96,48,0
02:00:14 03/07/2026,96,48,0
02:00:15 03/07/2026,96,48,0
02:00:16 03/07/2026,96,47,0
02:00:17 03/07/2026,96,47,0
02:00:18 03/07/2026,96,47,0
02:00:19 03/07/2026,96,48,0
02:00:20 03/07/2026,96,47,0
02:00:21 03/07/2026,96,47,0
02:00:22 03/07/2026,96,47,0
02:00:23 03/07/2026,96,48,0
02:00:24 03/07/2026,96,48,0
02:00:25 03/07/2026,96,48,0
02:00:26 03/07/2026,96,47,0
02:00:27 03/07/2026,96,47,0
02:00:28 03/07/2026,96,47,0
02:00:29 03/07/2026,96,48,0
02:00:30 03/07/2026,96,48,0
02:00:31 03/07/2026,96,48,0
02:00:32 03/07/2026,96,48,0
02:00:33 03/07/2026,96,48,0
02:00:34 03/07/2026,96,48,0
02:00:35 03/07/2026,96,49,0
02:00:36 03/07/2026,96,49,0
02:00:37 03/07/2026,96,49,0
02:00:38 03/07/2026,96,49,0
02:00:39 03/07/2026,96,49,0
02:00:40 03/07/2026,96,49,0
02:00:41 03/07/2026,96,49,0
02:00:42 03/07/2026,96,49,0
02:00:43 03/07/2026,96,50,0
02:00:44 03/07/2026,96,50,0
02:00:45 03/07/2026,96,50,0
02:00:46 03/07/2026,96,50,0
02:00:47 03/07/2026,96,50,0
02:00:48 03/07/2026,96,50,0
02:00:49 03/07/2026,96,50,0
02:00:50 03/07/2026,96,50,0
02:00:51 03/07/2026,96,50,0
02:00:52 03/07/2026,96,50,0
02:00:53 03/07/2026,96,49,0
02:00:54 03/07/2026,96,49,0
02:00:55 03/07/2026,96,48,0
02:00:56 03/07/2026,96,48,0
02:00:57 03/07/2026,96,48,0
02:00:58 03/07/2026,96,47,0
02:00:59 03/07/2026,96,47,0
02:01:00 03/07/2026,96,47,0
02:01:01 03/07/2026,96,47,0
02:01:02 03/07/2026,96,47,0
02:01:03 03/07/2026,96,48,0
02:01:04 03/07/2026,96,48,0
02:01:05 03/07/2026,96,48,0
02:01:06 03/07/2026,96,48,0
02:01:07 03/07/2026,96,48,0
02:01:08 03/07/2026,96,48,0
02:01:09 03/07/2026,96,48,0
02:01:10 03/07/2026,96,48,0
02:01:11 03/07/2026,96,48,0
02:01:12 03/07/2026,96,48,0
02:01:13 03/07/2026,96,48,0
02:01:14 03/07/2026,96,48,0
02:01:15 03/07/2026,96,48,0
02:01:16 03/07/2026,96,48,0
02:01:17 03/07/2026,96,48,0
02:01:18 03/07/2026,96,48,0
02:01:19 03/07/2026,96,48,0
02:01:20 03/07/2026,96,49,0
02:01:21 03/07/2026,96,49,0
02:01:22 03/07/2026,96,49,0
02:01:23 03/07/2026,96,49,0
02:01:24 03/07/2026,96,50,0
02:01:25 03/07/2026,96,50,0
02:01:26 03/07/2026,96,50,0
02:01:27 03/07/2026,96,50,0
02:01:28 03/07/2026,96,49,0
02:01:29 03/07/2026,96,49,0
02:01:30 03/07/2026,96,49,0
02:01:31 03/07/2026,96,49,0
02:01:32 03/07/2026,96,49,0
02:01:33 03/07/2026,96,49,0
02:01:34 03/07/2026,96,49,0
02:01:35 03/07/2026,96,49,0
02:01:36 03/07/2026,96,49,0
02:01:37 03/07/2026,96,49,0
02:01:38 03/07/2026,96,49,0
02:01:39 03/07/2026,96,49,0
02:01:40 03/07/2026,96,49,0
02:01:41 03/07/2026,96,49,0
02:01:42 03/07/2026,96,49,0
02:01:43 03/07/2026,96,49,0
02:01:44 03/07/2026,96,49,0
02:01:45 03/07/2026,96,49,0
02:01:46 03/07/2026,96,49,0
02:01:47 03/07/2026,96,49,0
02:01:48 03/07/2026,96,49,0
02:01:49 03/07/2026,96,49,0
02:01:50 03/07/2026,96,49,0
02:01:51 03/07/2026,96,49,0
02:01:52 03/07/2026,96,49,0
02:01:53 03/07/2026,96,49,0
02:01:54 03/07/2026,96,49,0
02:01:55 03/07/2026,96,49,0
02:01:56 03/07/2026,96,49,0
02:01:57 03/07/2026,96,48,0
02:01:58 03/07/2026,96,48,0
02:01:59 03/07/2026,96,48,0
02:02:00 03/07/2026,96,47,0
02:02:01 03/07/2026,96,47,0
02:02:02 03/07/2026,96,47,0
02:02:03 03/07/2026,96,47,0
02:02:04 03/07/2026,96,47,0
02:02:05 03/07/2026,96,47,0
02:02:06 03/07/2026,96,47,0
02:02:07 03/07/2026,96,47,0
02:02:08 03/07/2026,96,47,0
02:02:09 03/07/2026,96,47,0
02:02:10 03/07/2026,96,47,0
02:02:11 03/07/2026,96,47,0
02:02:12 03/07/2026,96,47,0
02:02:13 03/07/2026,96,47,0
02:02:14 03/07/2026,96,47,0
02:02:15 03/07/2026,96,47,0
02:02:16 03/07/2026,96,48,0
02:02:17 03/07/2026,96,48,0
02:02:18 03/07/2026,96,49,0
02:02:19 03/07/2026,96,49,0
02:02:20 03/07/2026,96,49,0
02:02:21 03/07/2026,96,49,0
02:02:22 03/07/2026,96,49,0
02:02:23 03/07/2026,95,49,0
